_id,Name,ImageUrls[0],ImageUrls[1],ImageUrls[2],PropertyType,Location,State,Address,BHKType,BathRoomNo,Area,Floor,PropertyAge,AvailableFrom,Furnishing,Amount.Type,Amount.Price,Amount.Deposite,Tenants,Parking[0],Parking[1],Facing,__v
6671585a1e3541e43ee59fc0,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Bangalore,Maharashtra,"B-09, Suncity rd, Pune,Maharashtra",1BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
667158611e3541e43ee59fc4,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Bangalore,Maharashtra,"B-09, Suncity rd, Pune,Maharashtra",2BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
667158661e3541e43ee59fc6,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Bangalore,Maharashtra,"B-09, Suncity rd, Pune,Maharashtra",3BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
6671586b1e3541e43ee59fc8,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Bangalore,Maharashtra,"B-09, Suncity rd, Pune,Maharashtra",4BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
6671590a1e3541e43ee59fcc,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Bangalore,Maharashtra,"B-09, Suncity rd, Pune,Maharashtra",4BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
667159361e3541e43ee59fd2,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Bangalore,Maharashtra,"B-09, Suncity rd, Pune,Maharashtra",4BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Individuals,2,4,East,0
6671593a1e3541e43ee59fd4,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Bangalore,Maharashtra,"B-09, Suncity rd, Pune,Maharashtra",3BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Individuals,2,4,East,0
6671593e1e3541e43ee59fd6,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Bangalore,Maharashtra,"B-09, Suncity rd, Pune,Maharashtra",2BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Individuals,2,4,East,0
667159411e3541e43ee59fd8,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Bangalore,Maharashtra,"B-09, Suncity rd, Pune,Maharashtra",1BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Individuals,2,4,East,0
667159471e3541e43ee59fda,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Bangalore,Maharashtra,"B-09, Suncity rd, Pune,Maharashtra",1RK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Individuals,2,4,East,0
667159561e3541e43ee59fde,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Bangalore,Maharashtra,"B-09, Suncity rd, Pune,Maharashtra",1RK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Professionals,2,4,East,0
6671595b1e3541e43ee59fe0,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Bangalore,Maharashtra,"B-09, Suncity rd, Pune,Maharashtra",1BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Professionals,2,4,East,0
6671595f1e3541e43ee59fe2,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Bangalore,Maharashtra,"B-09, Suncity rd, Pune,Maharashtra",2BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Professionals,2,4,East,0
667159651e3541e43ee59fe4,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Bangalore,Maharashtra,"B-09, Suncity rd, Pune,Maharashtra",3BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Professionals,2,4,East,0
6671596a1e3541e43ee59fe6,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Bangalore,Maharashtra,"B-09, Suncity rd, Pune,Maharashtra",4BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Professionals,2,4,East,0
667159c71e3541e43ee59ff1,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",4BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Professionals,2,4,East,0
667159cc1e3541e43ee59ff3,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",3BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Professionals,2,4,East,0
667159d01e3541e43ee59ff5,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",2BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Professionals,2,4,East,0
667159d91e3541e43ee59ff7,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",1BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Professionals,2,4,East,0
667159e31e3541e43ee59ff9,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",1RK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Professionals,2,4,East,0
66715a281e3541e43ee5a000,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",1RK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600, Individuals,2,4,East,0
66715a2f1e3541e43ee5a002,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",1BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600, Individuals,2,4,East,0
66715a341e3541e43ee5a004,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",2BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600, Individuals,2,4,East,0
66715a3a1e3541e43ee5a006,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",3BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600, Individuals,2,4,East,0
66715a411e3541e43ee5a008,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",4BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600, Individuals,2,4,East,0
66715a661e3541e43ee5a00a,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",4BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
66715a6a1e3541e43ee5a00c,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",3BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
66715a711e3541e43ee5a00e,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",2BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
66715a761e3541e43ee5a010,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",1BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
66715a7d1e3541e43ee5a012,Rathod Row house,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Row house,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",1RK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
66715a991e3541e43ee5a014,Rathod Bungalow,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Bungalow,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",1RK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
66715a9e1e3541e43ee5a016,Rathod Bungalow,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Bungalow,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",1BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
66715aa31e3541e43ee5a018,Rathod Bungalow,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Bungalow,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",2BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
66715aaa1e3541e43ee5a01c,Rathod Bungalow,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Bungalow,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",3BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
66715aaf1e3541e43ee5a01e,Rathod Bungalow,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Bungalow,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",4BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Family,2,4,East,0
66715ad01e3541e43ee5a022,Rathod Bungalow,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Bungalow,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",4BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Individuals,2,4,East,0
66715ad61e3541e43ee5a024,Rathod Bungalow,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Bungalow,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",3BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Individuals,2,4,East,0
66715ada1e3541e43ee5a026,Rathod Bungalow,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Bungalow,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",2BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Individuals,2,4,East,0
66715ae01e3541e43ee5a028,Rathod Bungalow,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Bungalow,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",1BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Individuals,2,4,East,0
66715aea1e3541e43ee5a02a,Rathod Bungalow,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Bungalow,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",1RK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Individuals,2,4,East,0
66715b2b1e3541e43ee5a032,Rathod Bungalow,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Bungalow,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",1RK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Professionals,2,4,East,0
66715b351e3541e43ee5a036,Rathod Bungalow,https://media.istockphoto.com/id/1165384568/photo/europe-modern-complex-of-residential-buildings.jpg?s=1024x1024&w=is&k=20&c=1golptGIidGvd8qhQ7FvKAT2lFl7hIu8KGCJzBT_H8o=,https://media.istockphoto.com/id/1401582615/photo/residential-buildings-in-a-new-city-district.jpg?s=1024x1024&w=is&k=20&c=qqA8r5xKWXz7-jFOCPjQRuRyZ6a3ZSWKqELEOM4UO1k=,,Bungalow,Delhi,Delhi,"B-09, Suncity rd, Lajpat Nagar,Delhi",1BHK,2,1500,5th,5 years,2023-07-01,true,Rent,25900,54600,Professionals,2,4,East,0
